timestamp,x,y,z
1520616724357818310,0.0,0.0,0.0
1520616724407772924,0.00011394751025263783,-0.0005668952221255707,0.000731234146483848
1520616724457774924,-0.000944833829146992,-0.0019730766907931708,0.0007944958812949319
1520616724507775924,-0.0028140960061247425,-0.004615803953554112,0.001323182050241406
1520616724557777924,-0.004575696096532588,-0.009369822076985411,0.0014628393497116356
1520616724607778924,-0.0056793690571613304,-0.01459385222582727,0.0007459964295533039
1520616724657780924,-0.006621846075240385,-0.02071470240847295,0.0002703607994706334
1520616724707781924,-0.007315301722830956,-0.026977827207921752,-0.0003195303762951324
1520616724757783924,-0.008126871919194645,-0.03408230638687822,-0.00166652364638836
1520616724807788801,-0.008057074353286297,-0.04150087339514855,-0.0035877711252799097
1520616724857789801,-0.0061619509962955975,-0.04757349202817266,-0.00535664471545688
1520616724907791801,-0.003893000874155808,-0.052984256767715274,-0.006496828334187981
1520616724957894801,-0.0008973049766753814,-0.0584758179539447,-0.006869799442036664
1520616725007794801,0.003581420931674366,-0.06299183098808933,-0.007697579246916887
1520616725057795801,0.009404777908231101,-0.0666986166067534,-0.008093798886154843
1520616725107797801,0.015003414246684,-0.07138670801076959,-0.00931102657614663
1520616725157798801,0.021915556789814477,-0.07597315076415917,-0.010580167816136783
1520616725207800801,0.02959640086830573,-0.07988275019301427,-0.012590385149469112
1520616725257856328,0.03797733632170583,-0.08462550787809553,-0.01447864181735513
1520616725307858328,0.04723182530306341,-0.08978866572787295,-0.017141702911600974
1520616725357859328,0.057454730259702456,-0.09579862994952047,-0.020838903804625497
1520616725407861328,0.06891213456879412,-0.10219373938297667,-0.025119466590525427
1520616725457863328,0.08129986047044789,-0.10810050628024889,-0.02923679752433566
1520616725507864328,0.09455238110102933,-0.11331076777660322,-0.0327382965741282
1520616725557866328,0.10864829523507735,-0.11782651549567397,-0.03603443628821304
1520616725607868328,0.12380471933103215,-0.12126420633966911,-0.03941935789119786
1520616725657862380,0.14001770482141285,-0.12357538255699749,-0.04293145302807971
1520616725707863380,0.1570065872077694,-0.12445268492820206,-0.04632727736212505
1520616725757865380,0.17486118710584392,-0.1235857569764456,-0.0493652745203093
1520616725807866380,0.1931778967552718,-0.12160900754100856,-0.05221395656473354
1520616725857868380,0.2120371345438339,-0.11860688772530215,-0.05509582342622777
1520616725907871380,0.23154928182852239,-0.11529801573740715,-0.0584224081078491
1520616725957871380,0.2515356343884383,-0.11153397973352021,-0.06207880296601452
1520616726007873380,0.27200030502897976,-0.10711622055802128,-0.06587905494825395
1520616726057950187,0.2930523450686512,-0.10176178311106412,-0.06962266097898788
1520616726107951187,0.31434196321401203,-0.09576638557362259,-0.0734232466135913
1520616726157953187,0.3360439805861182,-0.08889423245328186,-0.07758453697005321
1520616726207954187,0.3584251029191317,-0.08166848313486008,-0.08127835849609842
1520616726257956187,0.3808560431365243,-0.07410198403768066,-0.08518616593260778
1520616726307958187,0.40359703102956784,-0.06648241689271213,-0.08958966028814148
1520616726357959187,0.4266960046820379,-0.05838152992563054,-0.09443180360594042
1520616726407961187,0.4498553338849655,-0.04977498149792048,-0.0995120448816409
1520616726457912924,0.4733542185314316,-0.04075520549942782,-0.10462400885156811
1520616726507914924,0.49714289893310987,-0.0305040266059725,-0.10916244732875013
1520616726557915924,0.5209077136195649,-0.0190142633143544,-0.11292526104608905
1520616726607916924,0.5454203157374449,-0.006645527187927646,-0.11616724268444478
1520616726657918924,0.570486694551123,0.006713109006290003,-0.11925217419861862
1520616726707920924,0.5959638441437919,0.020663262527729695,-0.12282267571478701
1520616726757921924,0.6219865328421147,0.03451718544350923,-0.12720878391477622
1520616726807923924,0.648642103590096,0.04837226159556948,-0.13225908129295413
1520616726857948152,0.676019185824792,0.06260766205562443,-0.1372852807725024
1520616726907950152,0.7034990186529997,0.07740249387885112,-0.14207568356533973
1520616726957951152,0.7312471475892135,0.09260565830790102,-0.14698272937164097
1520616727007953152,0.7589769505703584,0.10836136928126781,-0.15181399498352088
1520616727057955152,0.7871899848316614,0.12404571404233017,-0.1565785363796338
1520616727107956152,0.8163459680103926,0.13885998625110785,-0.16137380959065234
1520616727157958152,0.8460284601464689,0.1532005415951527,-0.16634160766300604
1520616727207959152,0.8764716755158084,0.16635507931102736,-0.1718244286644955
1520616727257898906,0.9072201682286195,0.1786154540524284,-0.17770890182692253
1520616727307899906,0.9388699100262712,0.19035598559782008,-0.1839453394435135
1520616727357901906,0.9713080907240664,0.20176033078071778,-0.19016379202726846
1520616727407903906,1.0045863932203731,0.2136266423250321,-0.19598304666330366
1520616727457904906,1.0387395955391403,0.2258023647477644,-0.20127303440989094
1520616727507906906,1.0736897054737615,0.23831947739747497,-0.20623282857380215
1520616727557908906,1.1095181217863772,0.2509906495001023,-0.21104715441292057
1520616727607909906,1.14609240637495,0.26345557542248565,-0.2162840524633311
1520616727657911906,1.1834910076042457,0.275543852456331,-0.22189086029081126
1520616727707913275,1.2215277963545284,0.2875345176924228,-0.22791932734026693
1520616727757913275,1.2603088960714992,0.2991383995655641,-0.234175434119539
1520616727807916275,1.299574671229298,0.3106266355127902,-0.2404281906205307
1520616727857917275,1.3394618918908416,0.32185806290284386,-0.24669186043789115
1520616727907918275,1.379848259163826,0.33271263245176114,-0.2529034838335572
1520616727957920275,1.420638988943498,0.34317436392820144,-0.259239187114114
1520616728007921275,1.462112651080411,0.352945126398944,-0.26582637748972376
1520616728057923275,1.5041082578676668,0.3620969639123198,-0.27253189622184315
1520616728107905678,1.546529399601852,0.37112327946917784,-0.27921644360779235
1520616728157907678,1.589509335544202,0.38007486763459053,-0.28572006858162474
1520616728207920678,1.632945774018905,0.389001121618744,-0.292160966323608
1520616728257910678,1.676633067983276,0.3980401449037145,-0.2985631456619723
1520616728307912678,1.7208486568635017,0.4071754637001384,-0.30494538166568375
1520616728357913678,1.765551383882457,0.4164700798299793,-0.3112354722220788
1520616728407915678,1.81086601925976,0.4258967762463438,-0.3175400195721298
1520616728457916678,1.856729705510306,0.43551273905484045,-0.32396951306724137
1520616728507941696,1.903121368457852,0.4453127584392834,-0.3304448307595607
1520616728557942696,1.9500452247899427,0.4552927304544662,-0.33689629607276844
1520616728607944696,1.9974550548564598,0.4652339150938769,-0.34341952152499705
1520616728657946696,2.0453945523934154,0.47517431828877577,-0.35003987014966886
1520616728707947696,2.0938418587167615,0.4852850935929694,-0.3568027532234171
1520616728757949696,2.142738487993326,0.4955651545021098,-0.3636787984984099
1520616728807950696,2.1919832596648376,0.5061726868405435,-0.370507988086177
1520616728857952696,2.2416073150652283,0.5171213107830764,-0.3773141356871551
1520616728907965485,2.291608809004822,0.5284034266465369,-0.38424174697845404
1520616728957967485,2.34204366108381,0.5400992350883776,-0.39125145364887665
1520616729007968485,2.3930857885029075,0.5521689350112474,-0.3984176382118587
1520616729057970485,2.4447516770390716,0.5645278697706515,-0.4058063142699774
1520616729107972485,2.497129904332242,0.5773241964983137,-0.4134596147271528
1520616729157973485,2.550226008754591,0.5907582055261161,-0.4212773969737129
1520616729207975485,2.6041221056370256,0.60484603080627,-0.4292413031900247
1520616729257977485,2.6587058866661164,0.6195655262646312,-0.43731462465078086
1520616729307996521,2.713887803168185,0.6349128454718714,-0.44538020058466643
1520616729357998521,2.7695618177934294,0.6509750651592452,-0.4533047065011315
1520616729408000521,2.825695010420485,0.6677993897754303,-0.46105294488884035
1520616729458001521,2.8824266454606744,0.6853074941841617,-0.4686708027814896
1520616729508002521,2.9397374010640664,0.7033171400184733,-0.47621209996017716
1520616729558004521,2.9978467300889977,0.721812500834052,-0.4839019519666499
1520616729608006521,3.0567601009948704,0.7407281573576949,-0.49191454445833743
1520616729658007521,3.1164862249817538,0.7601485562862363,-0.5002888169652361
1520616729708018363,3.177094902175757,0.7801521720574002,-0.5089715360619856
1520616729758019363,3.2384201973224767,0.8008152713908733,-0.5177760420051306
1520616729808020363,3.3004109007172278,0.8221468924127867,-0.5267307454357698
1520616729858068363,3.3631828620211333,0.8440818354858927,-0.535805221217847
1520616729908024363,3.426438520238606,0.8665887175397442,-0.5448652130509578
1520616729958025363,3.490373272769723,0.889812879413165,-0.5538048253096263
1520616730008027363,3.554884839706364,0.9139072330900208,-0.5624449364291833
1520616730058028363,3.6199616095604674,0.9387757624638506,-0.5709471519133813
1520616730108030363,3.685614013996077,0.9643544185678393,-0.5795024285929767
1520616730158037749,3.751792011113269,0.9906591108207823,-0.5881232041895039
1520616730208039749,3.818438294554217,1.0177380640695592,-0.5967688950794947
1520616730258041749,3.885470994829757,1.0454732953055752,-0.6055797858009291
1520616730308042749,3.952837243839476,1.0738887443489031,-0.6146135838427266
1520616730358044749,4.020510377833177,1.102989228030568,-0.6238169421489258
1520616730408045749,4.088495500886208,1.1326497518792271,-0.6330345826831054
1520616730458047749,4.156648012285703,1.162838845788089,-0.6421395964343097
1520616730508049749,4.224983389651247,1.193581099210707,-0.6510064659071898
1520616730558050749,4.293492442012917,1.2249295394906132,-0.6596704463493238
1520616730608051749,4.362285673408931,1.256851195673368,-0.6684026633543134
1520616730658053749,4.43152171935101,1.2892366869250365,-0.6774624435942666
1520616730708055749,4.501201308663929,1.3220742817249689,-0.6868563049589061
1520616730758056749,4.571424651107266,1.3553048369157865,-0.6965376190647374
1520616730808058749,4.642353919430898,1.3887509909374232,-0.7063466047750802
1520616730858060749,4.714327161087534,1.4221919928829934,-0.7158134180227432
1520616730908062749,4.787768014443113,1.4553100121236475,-0.7244470499721014
1520616730958051678,4.862746065786964,1.4883560521049397,-0.73162794590049
1520616731008053678,4.939480129319116,1.5218045727877278,-0.7366245229994905
1520616731058054678,5.0181089437672535,1.5554957380663845,-0.7393346095527901
1520616731108055678,5.09848431808214,1.5890827637098308,-0.7394572452821115
1520616731158057678,5.181086289175128,1.6224190737606266,-0.7368379057540425
1520616731208058678,5.266004711328137,1.6553732206479634,-0.7314287188754771
1520616731258060678,5.353509417630534,1.6877396258625714,-0.7235615883637486
1520616731308061678,5.444006046376911,1.7193107142952915,-0.7145960643167952
1520616731358056942,5.537504516649216,1.7502812132631131,-0.7050239816392029
1520616731408058942,5.633075808574363,1.7807709592040888,-0.6957143787197629
1520616731458059942,5.729864702635476,1.8105315194335982,-0.6875275856426831
1520616731508141942,5.828254953340887,1.8394243621326745,-0.681748231128572
1520616731558062942,5.926881600267245,1.8667109867299154,-0.6804701409570415
1520616731608064942,6.025975316221739,1.8928150688927505,-0.6847717881711087
1520616731658065942,6.124671150171478,1.916877667175401,-0.6962235221551799
1520616731708067942,6.222672977304729,1.939488851473518,-0.7138496432662635
1520616731757885784,6.318688535257113,1.9610002930328936,-0.7368932255765251
1520616731807887784,6.413622806615731,1.9813085091283726,-0.7639823120067045
1520616731857889784,6.506445227773219,2.00056248712178,-0.7939866809439363
1520616731907890784,6.597022674453257,2.019186107239324,-0.8249487198088417
1520616731957892784,6.685516875124404,2.037177391212369,-0.8562601768658077
1520616732007893784,6.771502514361373,2.0545845318511615,-0.8874133778528752
1520616732057895784,6.854936979490134,2.0716927361601085,-0.9185215512778215
